date,count
2009-08-13,240
2009-08-14,214
2009-08-15,173
2009-08-16,124
2009-08-17,252
2009-08-18,234
2009-08-19,270
2009-08-20,241
2009-08-21,224
2009-08-22,189
2009-08-23,178
2009-08-24,241
2009-08-25,270
2009-08-26,274
2009-08-27,254
2009-08-28,242
2009-08-29,181
2009-08-30,220
2009-08-31,259
2009-09-01,280
2009-09-02,240
2009-09-03,277
2009-09-04,274
2009-09-05,190
2009-09-06,200
2009-09-07,284
2009-09-08,276
2009-09-09,272
2009-09-10,246
2009-09-11,243
2009-09-12,228
2009-09-13,200
2009-09-14,259
2009-09-15,301
2009-09-16,254
2009-09-17,246
2009-09-18,248
2009-09-19,190
2009-09-20,166
2009-09-21,250
2009-09-22,272
2009-09-23,255
2009-09-24,235
2009-09-25,240
2009-09-26,210
2009-09-27,212
2009-09-28,266
2009-09-29,277
2009-09-30,284
2009-10-01,276
2009-10-02,255
2009-10-03,220
2009-10-04,216
2009-10-05,295
2009-10-06,299
2009-10-07,267
2009-10-08,267
2009-10-09,267
2009-10-10,246
2009-10-11,215
2009-10-12,288
2009-10-13,277
2009-10-14,293
2009-10-15,273
2009-10-16,248
2009-10-17,198
2009-10-18,243
2009-10-19,296
2009-10-20,308
2009-10-21,312
2009-10-22,297
2009-10-23,322
2009-10-24,202
2009-10-25,215
2009-10-26,316
2009-10-27,348
2009-10-28,314
2009-10-29,280
2009-10-30,279
2009-10-31,185
2009-11-01,229
2009-11-02,296
2009-11-03,318
2009-11-04,318
2009-11-05,338
2009-11-06,306
2009-11-07,216
2009-11-08,240
2009-11-09,290
2009-11-10,310
2009-11-11,318
2009-11-12,352
2009-11-13,313
2009-11-14,272
2009-11-15,258
2009-11-16,298
2009-11-17,353
2009-11-18,309
2009-11-19,314
2009-11-20,308
2009-11-21,265
2009-11-22,263
2009-11-23,356
2009-11-24,335
2009-11-25,342
2009-11-26,311
2009-11-27,251
2009-11-28,241
2009-11-29,291
2009-11-30,311
2009-12-01,325
2009-12-02,374
2009-12-03,323
2009-12-04,260
2009-12-05,248
2009-12-06,265
2009-12-07,582
2009-12-08,338
2009-12-09,364
2009-12-10,421
2009-12-11,307
2009-12-12,253
2009-12-13,269
2009-12-14,315
2009-12-15,350
2009-12-16,317
2009-12-17,315
2009-12-18,291
2009-12-19,244
2009-12-20,252
2009-12-21,254
2009-12-22,311
2009-12-23,300
2009-12-24,202
2009-12-25,164
2009-12-26,180
2009-12-27,211
2009-12-28,295
2009-12-29,293
2009-12-30,335
2009-12-31,231
